endTime,artistName,trackName,msPlayed
12/26/19 13:27,PUP,Familiar Patterns,1813
12/26/19 13:27,Black Belt Eagle Scout,Yard,11307
12/26/19 13:27,Laura Stevenson,"Living Room, NY",1536
12/26/19 13:27,Julia Jacklin,Good Guy,251880
12/26/19 13:30,PUP,Sibling Rivalry,207840
12/26/19 13:31,PUP,Free at Last,36950
12/27/19 2:49,PUP,Free at Last,117763
12/27/19 2:54,Haley Heynderickx,Oom Sha La La,124424
12/27/19 2:57,PUP,"Bloody Mary, Kate and Ashley",164040
12/27/19 3:00,PUP,Morbid Stuff,960
12/27/19 3:00,The Avett Brothers,Pretty Girl at the Airport,191897
12/27/19 3:03,Julia Jacklin,You Were Right,140501
12/28/19 20:15,Mumm-ra,She's Got You High,205213
12/28/19 20:16,Kacey Musgraves,Slow Burn,1216
12/28/19 20:16,Scott Mulvahill,Begin Againers,88281
12/28/19 20:16,Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,981
12/28/19 20:16,The Killers,Mr. Brightside,618
12/28/19 20:16,Us The Duo,Better Together,960
12/28/19 20:20,Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,198693
12/28/19 20:20,Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,234
12/28/19 20:20,The Killers,Mr. Brightside,1468
12/28/19 20:21,Us The Duo,Better Together,43648
12/29/19 18:40,Adrianne Lenker,Hours Were the Birds,214043
12/29/19 18:44,Adrianne Lenker,Lighthouse,209960
12/29/19 18:48,Adrianne Lenker,Disappear,231880
12/29/19 18:52,Adrianne Lenker,Gone,246933
12/29/19 18:55,Adrianne Lenker,Steamboat,161133
12/29/19 18:56,Adrianne Lenker,To Violet,57679
12/29/19 18:58,Adrianne Lenker,Indiana,149986
12/29/19 19:01,Adrianne Lenker,Butterfly,163666
12/29/19 19:05,Adrianne Lenker,Snow Song,236586
12/29/19 19:27,Adrianne Lenker,A Love of Some Kind,173253
12/29/19 19:50,Dr. Dog,I Only Wear Blue,223160
12/29/19 19:53,Faye Webster,Kingston,180111
12/29/19 19:57,Sjowgren,Now & Then,205893
12/29/19 20:01,Leif Vollebekk,Vancouver Time,277973
12/29/19 20:06,Dayglow,Can I Call You Tonight?,278769
12/29/19 20:08,Mal Blum,Things Still Left to Say,151473
12/29/19 20:11,Lala Lala,Siren 042,161043
12/29/19 20:15,Foxing,Nearer My God,215693
12/29/19 20:18,beabadoobee,If You Want To,223638
12/29/19 20:22,Mt. Joy,Rearrange Us,187335
12/29/19 20:27,IS TROPICAL,Dancing Anymore,318426
12/29/19 20:31,The National,So Far Around the Bend,222933
12/29/19 20:34,Ages and Ages,Needle and Thread,182704
12/29/19 20:37,Sniffle Party,Peach Dream,222066
12/29/19 20:40,Berta Bigtoe,Hold the Fort,184007
12/29/19 20:43,Fenne Lily,Car Park,173499
12/29/19 20:44,Whitney,Golden Days,24659
12/29/19 20:44,Lucy Dacus,Forever Half Mast,16724
12/29/19 20:48,Tanya Davis,Eulogy for You and Me,251533
12/29/19 20:51,Julia Jacklin,Pressure To Party,182306
12/29/19 20:56,Courtney Barnett,Sunday Roast,284320
12/29/19 21:01,The Avett Brothers,Pretty Girl at the Airport,298733
12/29/19 21:04,Noname,Yesterday,189509
12/29/19 21:08,Whitney,Golden Days,12832
12/29/19 21:08,Laura Stevenson,"Living Room, NY",202773
12/30/19 13:27,The Decemberists,The Singer Addresses His Audience,282986
12/30/19 13:31,The Decemberists,Cavalry Captain,197853
12/30/19 13:34,The Decemberists,Philomena,184720
12/30/19 13:39,The Decemberists,Make You Better,307866
12/30/19 13:45,The Decemberists,Till The Water’s All Long Gone,5784
12/30/19 13:45,The Decemberists,Lake Song,352453
12/30/19 13:49,The Decemberists,The Wrong Year,233013
12/30/19 13:52,The Decemberists,Carolina Low,204906
12/30/19 13:54,The Decemberists,Better Not Wake The Baby,104760
12/30/19 13:56,The Decemberists,Anti-Summersong,132413
12/30/19 13:58,The Decemberists,"Easy Come, Easy Go",142240
12/30/19 14:02,The Decemberists,Mistral,234440
12/30/19 14:05,The Decemberists,12/17/12,183266
12/30/19 14:11,The Decemberists,A Beginning Song,322173
12/30/19 14:39,The Decemberists,The Singer Addresses His Audience,7500
12/30/19 14:42,The Avett Brothers,Die Die Die,170866
12/30/19 14:45,The Avett Brothers,Shame,233853
12/30/19 14:49,The Avett Brothers,Paranoia in B Major,217840
12/30/19 14:54,The Avett Brothers,The Weight of Lies,269680
12/30/19 14:56,The Avett Brothers,Will You Return,166346
12/30/19 15:02,The Avett Brothers,The Ballad of Love and Hate,320520
12/30/19 15:07,The Avett Brothers,Salina,284040
12/30/19 15:12,The Avett Brothers,All My Mistakes,9747
12/30/19 15:12,The Avett Brothers,Pretty Girl from Chile,342760
12/30/19 15:17,The Avett Brothers,Living of Love,271333
12/30/19 15:21,The Avett Brothers,I Would Be Sad,224506
12/30/19 15:24,The Avett Brothers,Pretty Girl from San Diego,230520
12/30/19 15:29,The Avett Brothers,Hand-Me-Down Tune,3967
12/30/19 15:29,The Avett Brothers,Go to Sleep,244306
12/30/19 15:29,The Avett Brothers,In the Curve - Bonus Track,1114
12/30/19 15:34,The Avett Brothers,Tales of Coming News - Bonus Track,318133
12/30/19 16:04,PUP,Morbid Stuff,179182
12/30/19 16:07,PUP,Kids,210160
12/30/19 16:10,PUP,Free at Last,154813
12/30/19 16:14,PUP,See You at Your Funeral,220133
12/30/19 16:19,PUP,Scorpion Hill,308133
12/30/19 16:22,PUP,Closure,188413
12/30/19 16:27,PUP,"Bloody Mary, Kate and Ashley",200456
12/30/19 16:30,PUP,Sibling Rivalry,207840
12/30/19 16:30,PUP,Full Blown Meltdown,2657
12/30/19 16:41,PUP,Bare Hands,215306
12/30/19 16:45,PUP,City,231866
12/30/19 17:21,PUP,Morbid Stuff,82616
12/30/19 17:24,Julia Jacklin,Pressure To Party,182306
12/30/19 17:25,Julia Jacklin,Don't Know How To Keep Loving You,48337
12/30/19 17:27,Manchester Orchestra,100 Dollars,102426
12/30/19 17:31,Kishi Bashi,Honeybody,266453
12/30/19 17:35,The Lone Bellow,Watch Over Us,213920
12/30/19 17:36,Mt. Joy,Younger Days,110580
12/30/19 17:37,The Head and the Heart,Rivers and Roads,4342
12/30/19 17:37,Girlpool,Cut Your Bangs,4226
12/31/19 0:07,The Ballroom Thieves,Bees,190120
12/31/19 0:10,Langhorne Slim,"I Love You, But Goodbye",186066
12/31/19 0:23,John Prine,Hello in There,136303
12/31/19 0:27,Sir Babygirl,Haunted House,241986
12/31/19 0:33,SOL Development,Never Change,324261
12/31/19 0:35,Priests,Good Time Charlie,167276
12/31/19 0:40,FKA twigs,mirrored heart,272946
12/31/19 0:45,Jay Som,Crown,278826
12/31/19 0:46,slowthai,Inglorious (feat. Skepta),108511
1/1/20 18:21,IDK,Porno,25685
1/2/20 19:18,Lady Lamb,Crane Your Neck,375838
1/2/20 19:21,Dayglow,Can I Call You Tonight?,2090
1/2/20 19:24,Aaron West and The Roaring Twenties,Just Sign the Papers,221690
1/2/20 19:27,Adrianne Lenker,Steamboat,161133
1/2/20 19:32,Julia Jacklin,Someday - triple j Like A Version,264908
1/2/20 19:35,Vagabon,Every Woman,207078
1/2/20 19:39,Birdtalker,Heavy,264150
1/2/20 19:43,Rostam,Bike Dream,201760
1/2/20 19:46,Fenne Lily,Car Park,173499
1/2/20 19:50,Aaron West and The Roaring Twenties,Lead Paint & Salt Air,238602
1/2/20 19:54,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226
1/2/20 19:57,Adrianne Lenker,Lighthouse,209960
1/2/20 20:00,Julia Jacklin,Pressure To Party,182306
1/2/20 20:03,Mt. Joy,Rearrange Us,187335
1/2/20 20:06,Lala Lala,Siren 042,161043
1/2/20 20:07,Dayglow,Can I Call You Tonight?,63252
1/3/20 11:48,Whitney,Golden Days,4074
1/3/20 11:51,Berta Bigtoe,Hold the Fort,178048
1/3/20 18:08,Berta Bigtoe,Hold the Fort,184007
1/3/20 18:17,Berta Bigtoe,Bubbe's Blintzes,239046
1/3/20 18:22,Berta Bigtoe,The Creek,298046
1/3/20 18:25,Berta Bigtoe,Dangle,173500
1/3/20 18:27,Berta Bigtoe,Papa Fly,153287
1/3/20 18:30,Berta Bigtoe,Follow Todd,170727
1/3/20 18:33,Berta Bigtoe,Eight Homebodies,205000
1/3/20 18:36,Berta Bigtoe,Hammer,173797
1/3/20 18:38,Berta Bigtoe,Doggie Den,118139
1/4/20 1:42,Berta Bigtoe,Hold the Fort,184007
1/4/20 5:16,Berta Bigtoe,Bubbe's Blintzes,0
1/4/20 5:19,Chris Farren,Search 4 Me,183767
1/4/20 5:24,The Wonder Years,Came Out Swinging,244746
1/4/20 5:27,Chris Farren,Surrender,187867
1/4/20 5:30,Eve Owen,She Says,181442
1/4/20 5:34,PUP,See You at Your Funeral,220133
1/4/20 5:34,Adrianne Lenker,symbol,13772
1/4/20 5:38,Julia Jacklin,Someday - triple j Like A Version,244947
1/4/20 7:56,The Lone Bellow,Pink Rabbits,165512
1/4/20 7:57,Janelle Monáe,Pynk (feat. Grimes),52714
1/5/20 14:59,Langston Hughes,The Weary Blues,766
1/5/20 14:59,Robert Creeley,The Carnival,30297
1/5/20 14:59,Rostam,Bike Dream,23165
1/5/20 15:00,Langston Hughes,Mother to Son,49000
1/5/20 15:02,Button Poetry,At the Down Low House Party (Live),97528
1/6/20 17:12,Button Poetry,At the Down Low House Party (Live),2435
1/6/20 17:14,Sylvia Plath,Purdah,121413
1/6/20 17:14,Sylvia Plath,Medusa,42063
1/7/20 1:48,Ramin Djawadi,"Main Title - From The ""Game Of Thrones"" Soundtrack",106280
1/7/20 1:50,Ramin Djawadi,"Finale - From The ""Game Of Thrones"" Soundtrack",151146
1/7/20 1:51,Ramin Djawadi,"Game Of Thrones - From The ""Game Of Thrones"" Soundtrack",78293
1/7/20 1:55,Ramin Djawadi,"North Of The Wall - From The ""Game Of Thrones"" Soundtrack",228426
1/7/20 1:59,Ramin Djawadi,"The King's Arrival - From The ""Game Of Thrones"" Soundtrack",213986
1/7/20 2:02,Ramin Djawadi,"Goodbye Brother - From The ""Game Of Thrones"" Soundtrack",187280
1/7/20 2:04,Ramin Djawadi,"The Kingsroad - From The ""Game Of Thrones"" Soundtrack",126053
1/7/20 2:08,Ramin Djawadi,"Love In The Eyes - From The ""Game Of Thrones"" Soundtrack",240493
1/7/20 2:10,Ramin Djawadi,"King Of The North - From The ""Game Of Thrones"" Soundtrack",88160
1/7/20 2:11,Ramin Djawadi,"A Raven From King's Landing - From The ""Game Of Thrones"" Soundtrack",76760
1/7/20 2:13,Ramin Djawadi,"Black Of Hair - From The ""Game Of Thrones"" Soundtrack",100613
1/7/20 2:15,Ramin Djawadi,"Small Pack Of Wolves - From The ""Game Of Thrones"" Soundtrack",117173
1/7/20 2:16,Ramin Djawadi,"Things I Do For Love - From The ""Game Of Thrones"" Soundtrack",112013
1/7/20 2:18,Ramin Djawadi,"The Wall - From The ""Game Of Thrones"" Soundtrack",120226
1/7/20 2:21,Ramin Djawadi,"Winter Is Coming - From The ""Game Of Thrones"" Soundtrack",161773
1/7/20 2:23,Ramin Djawadi,"A Golden Crown - From The ""Game Of Thrones"" Soundtrack",98426
1/7/20 2:25,Ramin Djawadi,"A Bird Without Feathers - From The ""Game Of Thrones"" Soundtrack",121840
1/7/20 2:26,Ramin Djawadi,"To Vaes Dothrak - From The ""Game Of Thrones"" Soundtrack",88866
1/7/20 2:28,Ramin Djawadi,"You'll Be Queen One Day - From The ""Game Of Thrones"" Soundtrack",95720
1/7/20 2:30,Ramin Djawadi,"Kill Them All - From The ""Game Of Thrones"" Soundtrack",155866
1/7/20 2:38,Game of Thrones Orchestra,Game of Thrones Theme (King's Landing Version),421500
1/7/20 2:40,Ramin Djawadi,"Await The King's Justice - From The ""Game Of Thrones"" Soundtrack",120840
1/7/20 2:41,Ramin Djawadi,"The Assassin's Dagger - From The ""Game Of Thrones"" Soundtrack",79280
1/7/20 2:44,Ramin Djawadi,"Jon's Honor - From The ""Game Of Thrones"" Soundtrack",155706
1/7/20 2:45,London Music Works,Game of Thrones Theme Tune,99379
1/7/20 2:47,Ramin Djawadi,"You Win Or You Die - From The ""Game Of Thrones"" Soundtrack",117013
1/7/20 2:52,Ramin Djawadi,"Fire And Blood - From The ""Game Of Thrones"" Soundtrack",270213
1/7/20 2:55,Ramin Djawadi,"The Pointy End - From The ""Game Of Thrones"" Soundtrack",197040
1/7/20 2:58,Ramin Djawadi,"When The Sun Rises In The West - From The ""Game Of Thrones"" Soundtrack",160253
1/7/20 3:00,Ramin Djawadi,"Victory Does Not Make Us Conquerors - From The ""Game Of Thrones"" Soundtrack",96306
1/7/20 3:01,Ramin Djawadi,"The Night's Watch - From The ""Game Of Thrones"" Soundtrack",104773
1/7/20 3:03,Game of Thrones Orchestra,Game of Thrones Theme (Piano Version),109600
1/7/20 3:08,Game of Thrones Orchestra,Game of Thrones Theme (Winterfell Version),316931
1/7/20 3:10,Game of Thrones Orchestra,I'm the King,122312
1/7/20 3:14,Craig Armstrong,Hollow in the Ferns,218920
1/7/20 3:17,Mikolai Stroinski,Beyond Hill And Dale...,184490
1/7/20 3:21,Alexandre Desplat,"The Shape Of Water - From ""The Shape Of Water"" Soundtrack",222573
1/7/20 3:22,Christophe Beck,"Vuelie - From ""Frozen""/Score",12991
1/7/20 3:24,Ramin Djawadi,"Finale - From The ""Game Of Thrones"" Soundtrack",151146
1/7/20 3:26,Ramin Djawadi,"Things I Do For Love - From The ""Game Of Thrones"" Soundtrack",112013
1/7/20 3:28,Ramin Djawadi,"To Vaes Dothrak - From The ""Game Of Thrones"" Soundtrack",88866
1/7/20 3:32,Game of Thrones Orchestra,Game of Thrones Theme (King's Landing Version),267607
1/8/20 16:55,Adrianne Lenker,Hours Were the Birds,191000
1/8/20 16:58,Adrianne Lenker,Lighthouse,209960
1/8/20 17:02,Adrianne Lenker,Disappear,231880
1/8/20 17:06,Adrianne Lenker,Gone,246933
1/8/20 17:09,Adrianne Lenker,Steamboat,161133
1/8/20 17:10,Adrianne Lenker,To Violet,57679
1/8/20 17:12,Adrianne Lenker,Indiana,149986
1/8/20 17:15,Adrianne Lenker,Butterfly,134894
1/8/20 22:06,Adrianne Lenker,Hours Were the Birds,6478
1/8/20 22:09,Adrianne Lenker,Butterfly,163666
1/8/20 22:13,Adrianne Lenker,Snow Song,236586
1/8/20 22:16,Adrianne Lenker,A Love of Some Kind,173253
1/8/20 22:26,Aaron West and The Roaring Twenties,Lead Paint & Salt Air,238602
1/8/20 22:32,Aaron West and The Roaring Twenties,Bloodied Up in a Bar Fight,18334
1/8/20 22:32,Aaron West and The Roaring Twenties,Rosa & Reseda,13676
1/8/20 22:32,Aaron West and The Roaring Twenties,Just Sign the Papers,302152
1/9/20 9:44,Pinegrove,Visiting,186586
1/9/20 9:49,Aaron West and The Roaring Twenties,Lead Paint & Salt Air,602
1/9/20 9:49,Jelani Sei,Kaaria,296333
1/9/20 11:41,Adrianne Lenker,Hours Were the Birds,191000
1/9/20 11:45,Adrianne Lenker,New York City,228640
1/9/20 11:49,Adrianne Lenker,Lighthouse,209960
1/9/20 11:53,Adrianne Lenker,Disappear,231880
1/9/20 11:57,Adrianne Lenker,Gone,246933
1/9/20 11:59,Adrianne Lenker,Steamboat,161133
1/9/20 12:00,Adrianne Lenker,To Violet,57679
1/9/20 12:03,Adrianne Lenker,Indiana,149986
1/9/20 12:06,Adrianne Lenker,Butterfly,163666
1/9/20 12:09,Adrianne Lenker,Snow Song,236586
1/9/20 12:12,Adrianne Lenker,A Love of Some Kind,173253
1/11/20 3:30,PUP,"Bloody Mary, Kate and Ashley",164040
1/11/20 3:34,The Avett Brothers,Talk on Indolence,219640
1/11/20 14:05,Birdtalker,Heavy,264150
1/11/20 14:09,The Lone Bellow,Pink Rabbits,252203
1/11/20 14:11,Dum Dum Girls,Always Looking,139826
1/11/20 14:16,Mt. Joy,Younger Days,297240
1/11/20 14:16,Adrianne Lenker,symbol,144
1/11/20 14:20,Haley Heynderickx,First I'm Sorry,229738
1/11/20 14:24,Julia Jacklin,Good Guy,251880
1/11/20 14:27,PUP,Morbid Stuff,164600
1/11/20 14:32,Hop Along,Prior Things,313604
1/11/20 15:09,Lucy Dacus,Night Shift,2017
1/11/20 15:17,Julia Jacklin,Pressure To Party,182306
1/11/20 15:21,Julia Jacklin,You Were Right,142386
1/11/20 15:24,Julia Jacklin,Head Alone,178986
1/11/20 15:28,PUP,See You at Your Funeral,220133
1/11/20 15:30,PUP,Free at Last,154813
1/11/20 15:35,Julia Jacklin,Body,307613
1/11/20 15:39,PUP,Kids,210160
1/11/20 15:43,Adrianne Lenker,symbol,229133
1/11/20 15:47,Adrianne Lenker,New York City,228640
1/11/20 15:53,Lucy Dacus,Night Shift,391829
1/11/20 15:56,Chris Farren,Search 4 Me,183767
1/11/20 16:01,Julia Jacklin,Someday - triple j Like A Version,264908
1/11/20 16:03,PUP,Morbid Stuff,164600
1/11/20 16:07,Clairo,Alewife,213000
1/11/20 16:10,Mt. Joy,Rearrange Us,187335
1/11/20 16:13,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292
1/11/20 16:16,Jen Cloher,Sensory Memory,222329
1/11/20 16:20,Berta Bigtoe,Hold the Fort,184007
1/11/20 16:22,Fenne Lily,Car Park,173499
1/11/20 16:27,Kishi Bashi,Honeybody,266453
1/11/20 16:31,Birdtalker,Heavy,264150
1/11/20 16:34,She & Him,God Only Knows,163413
1/11/20 16:37,Calexico,Father Mountain,174053
1/11/20 16:42,Rostam,Bike Dream,301466
1/11/20 16:46,Dr. Dog,I Only Wear Blue,223160
1/11/20 16:51,IS TROPICAL,Dancing Anymore,318426
1/11/20 16:55,Manchester Orchestra,The Gold - Phoebe Bridgers Version,233226
1/11/20 17:00,Dayglow,Can I Call You Tonight?,278769
1/11/20 17:02,Mitski,Me and My Husband,137141
1/11/20 17:04,The Apache Relay,Katie Queen of Tennessee,135314
1/12/20 20:40,Sigrid,Mine Right Now - Acoustic,99306
1/12/20 21:33,Kishi Bashi,Manchester,190912
1/12/20 21:35,Lykke Li,Unchained Melody,156000
1/12/20 21:39,Adrianne Lenker,New York City,228640
1/12/20 21:44,Michigander,"East Chicago, IN",316679
1/12/20 21:49,Birdtalker,Heavy,264150
1/12/20 21:52,Calexico,Father Mountain,174053
1/12/20 21:55,Dave Matthews Band,Crash into Me,18638
1/12/20 21:55,Adrianne Lenker,New York City,1091
1/12/20 21:55,Brandi Carlile,Love Songs,188613
1/12/20 21:58,Julia Jacklin,Pressure To Party,182306
1/12/20 22:03,Courtney Barnett,Sunday Roast,284320
1/12/20 22:08,The Avett Brothers,Pretty Girl at the Airport,298733
1/12/20 22:11,Noname,Yesterday,189509
1/12/20 22:15,Laura Stevenson,"Living Room, NY",202773
1/12/20 22:19,Whitney,Golden Days,242093
1/12/20 22:22,Lykke Li,Unchained Melody,1137
1/12/20 22:22,The Hush Sound,You Are the Moon,207933
1/12/20 22:22,Michigander,"East Chicago, IN",789
1/12/20 22:22,She & Him,God Only Knows,6727
1/12/20 22:22,Birdtalker,Heavy,1323
1/13/20 2:22,Dave Matthews Band,Crash into Me,3529
1/13/20 2:25,Calexico,Father Mountain,174053
1/13/20 2:32,Noname,Yesterday,189509
1/13/20 2:32,Brandi Carlile,Love Songs,4309
1/13/20 2:33,Tanya Davis,Eulogy for You and Me,859
1/13/20 2:33,Adrianne Lenker,New York City,859
1/13/20 2:33,Courtney Barnett,Sunday Roast,1021
1/13/20 2:38,Adrianne Lenker,New York City,228640
1/13/20 2:42,Courtney Barnett,Sunday Roast,284320
1/13/20 2:45,Whitney,Golden Days,131276
1/13/20 12:05,Andy Shauf,Drink My Rivers,33130
1/13/20 12:05,Adrianne Lenker,New York City,228640
1/13/20 13:08,Andy Shauf,Drink My Rivers,229253
1/13/20 13:22,Kathleen Edwards,Six O'Clock News,19926
1/13/20 13:22,Adrianne Lenker,New York City,244454
1/13/20 19:29,Adrianne Lenker,New York City,228640
1/13/20 19:33,White Denim,Good News,261400
1/13/20 19:38,Vagabon,Water Me Down,272230
1/13/20 19:46,Berta Bigtoe,The Creek,2472
1/13/20 19:50,shy kids,I Was in New York,241403
1/13/20 19:55,Atta Boy,Saccharine,304813
1/13/20 20:12,Julianna Zachariou,Subway Song,215999
1/13/20 20:16,The National,So Far Around the Bend,222933
1/13/20 20:19,Aaron West and The Roaring Twenties,Runnin' Toward the Light,181186
1/13/20 20:23,Fenne Lily,Car Park,171431
1/13/20 20:25,Big Thief,Rock And Sing,123320
1/13/20 20:29,Big Thief,Forgotten Eyes,211560
1/13/20 20:33,Big Thief,The Toy,256093
1/13/20 20:37,Big Thief,Two Hands,232466
1/13/20 20:40,Big Thief,Those Girls,202360
1/13/20 20:43,Big Thief,Shoulders,193506
1/13/20 20:50,Big Thief,Not,367093
1/13/20 20:54,Big Thief,Wolf,282320
1/13/20 20:59,Big Thief,Replaced,294160
1/13/20 21:03,Big Thief,Cut My Hair,216253
1/13/20 21:07,Big Thief,Contact,234493
1/13/20 21:10,Big Thief,UFOF,188413
1/13/20 21:14,Big Thief,Cattails,245640
1/14/20 13:16,Adrianne Lenker,New York City,322869
1/14/20 13:19,Julia Jacklin,Pressure To Party,182306
1/14/20 13:24,The Avett Brothers,Pretty Girl at the Airport,298733
1/14/20 15:17,Adrianne Lenker,Angels,248066
1/14/20 15:20,Adrianne Lenker,A Better Time to Meet,188666
1/14/20 15:23,Adrianne Lenker,Carolina,150266
1/14/20 15:27,Adrianne Lenker,New York City,228640
1/14/20 15:31,Adrianne Lenker,Ringing Bells,229373
1/14/20 15:32,Adrianne Lenker,Row,111266
1/14/20 15:36,Adrianne Lenker,Wallet,222000
1/14/20 15:40,ROSALÍA,MALAMENTE - Cap.1: Augurio,150027
1/14/20 15:44,ROSALÍA,QUE NO SALGA LA LUNA - Cap.2: Boda,269538
1/14/20 15:53,ROSALÍA,PIENSO EN TU MIRÁ - Cap.3: Celos,193767
1/14/20 15:53,Big Thief,From,85062
1/14/20 15:55,ROSALÍA,DE AQUÍ NO SALES - Cap.4: Disputa,144541
1/14/20 15:59,ROSALÍA,RENIEGO - Cap.5: Lamento,208196
1/14/20 16:00,ROSALÍA,PRESO - Cap.6: Clausura,40690
1/14/20 16:03,ROSALÍA,BAGDAD - Cap.7: Liturgia,182657
1/14/20 16:05,ROSALÍA,DI MI NOMBRE - Cap.8: Éxtasis,162376
1/14/20 16:09,ROSALÍA,NANA - Cap.9: Concepción,197207
1/14/20 16:12,ROSALÍA,MALDICIÓN - Cap.10: Cordura,175254
1/14/20 16:13,ROSALÍA,A NINGÚN HOMBRE - Cap.11: Poder,94223
1/14/20 16:22,Berta Bigtoe,Hold the Fort,184007
1/14/20 16:26,Berta Bigtoe,Bubbe's Blintzes,239046
1/14/20 16:31,Berta Bigtoe,The Creek,298046
1/14/20 16:34,Berta Bigtoe,Dangle,173500
1/14/20 16:36,Berta Bigtoe,Papa Fly,153287
1/14/20 16:40,Berta Bigtoe,Eight Homebodies,205000
1/14/20 16:42,Berta Bigtoe,Follow Todd,170727
1/14/20 16:45,Berta Bigtoe,Hammer,173797
1/14/20 16:50,Berta Bigtoe,Doggie Den,266000
1/14/20 16:53,Berta Bigtoe,Miracle Paste,217000
1/14/20 16:58,Berta Bigtoe,Doggie Den,266000
1/14/20 16:58,Berta Bigtoe,Eight Homebodies,3668
1/14/20 17:01,Hana Vu,Crying on the Subway,164169
1/14/20 17:04,Hana Vu,Cool (feat. Satchy),193654
1/14/20 17:06,Hana Vu,At the Party,157216
1/14/20 17:10,Hana Vu,Queen of High School,202500
1/14/20 17:13,Hana Vu,Actress,209790
1/14/20 17:16,Hana Vu,Order,157907
1/14/20 17:19,Hana Vu,Gypsy,192267
1/14/20 17:20,Hana Vu,426,27953
1/14/20 17:22,Hana Vu,Crying on the Subway,164169
1/14/20 17:26,Hana Vu,Cool (feat. Satchy),193654
1/14/20 17:29,Hana Vu,Shallow,218324
1/14/20 17:34,Hana Vu,426,298161
1/14/20 17:38,Hana Vu,Breakfast Square,236104
1/14/20 17:41,Hana Vu,How Many Times Have You Driven By,161571
1/14/20 17:45,Hana Vu,One,248058
1/14/20 17:49,Hana Vu,Afternoon (feat. Henry Morris),221026
1/14/20 17:53,Hana Vu,Team,232576
1/17/20 1:26,Clairo,Alewife,213000
1/17/20 1:29,Fenne Lily,Car Park,173499
1/17/20 1:31,Girlpool,Cut Your Bangs,172988
1/17/20 1:36,Julia Jacklin,Someday - triple j Like A Version,264908
1/17/20 1:39,Laura Stevenson,"Living Room, NY",202773
1/17/20 1:41,Lykke Li,Unchained Melody,119193
1/17/20 1:46,Atta Boy,Saccharine,304813
1/17/20 1:46,Manchester Orchestra,100 Dollars,3316
1/17/20 1:46,Girlpool,Cut Your Bangs,1216
1/17/20 1:46,Big Thief,Masterpiece - (solo),1066
1/17/20 1:47,Julia Jacklin,Body,1002
1/17/20 1:47,Julia Jacklin,Turn Me Down,3391
1/17/20 1:47,The Hush Sound,Eileen,1109
1/17/20 1:50,Berta Bigtoe,Hold the Fort,184007
1/19/20 13:56,Haley Heynderickx,Show You a Body,208670
1/19/20 14:00,Haley Heynderickx,Untitled God Song,224374
1/19/20 14:03,Haley Heynderickx,Oom Sha La La,177339
1/19/20 14:06,Haley Heynderickx,Drinking Song,195845
1/19/20 14:12,Haley Heynderickx,The Bug Collector,2816
1/19/20 14:13,Phoebe Bridgers,Smoke Signals,23317
1/19/20 19:16,"Slaughter Beach, Dog",Politics Of Grooming,186282
1/19/20 19:20,Chris Farren,Phantom Friend,236046
1/19/20 19:24,Adrianne Lenker,Angels,248066
1/19/20 19:28,Adrianne Lenker,blue and red horses,197266
1/19/20 19:32,Gladie,A Pace Far Different,233359
1/19/20 19:33,Rayland Baxter,Yellow Eyes,49952
1/19/20 19:36,Kishi Bashi,Honeybody,189590
1/19/20 21:21,The Killers,Shot At The Night,242506
1/19/20 21:27,Black Belt Eagle Scout,Soft Stud,368063
1/19/20 21:29,Pinegrove,Angelina,98226
1/19/20 21:33,Sylvan Esso,Rewind,279680
1/19/20 21:34,Ethan Gruska,On the Outside,15202
1/19/20 21:37,Wilderado,Dogs,181866
1/19/20 21:40,Foxing,Nearer My God,215693
1/19/20 21:43,Sniffle Party,Peach Dream,2472
1/19/20 21:43,Sjowgren,Now & Then,186908
1/19/20 21:48,Leif Vollebekk,Vancouver Time,277973
1/19/20 21:52,The National,So Far Around the Bend,222933
1/19/20 21:55,Ages and Ages,Needle and Thread,182704
1/19/20 21:57,Mal Blum,Things Still Left to Say,151473
1/19/20 22:01,Lucy Dacus,Forever Half Mast,242488
1/19/20 22:05,Faye Webster,Kingston,202160
1/19/20 22:08,beabadoobee,If You Want To,223638
1/19/20 22:11,Lala Lala,Siren 042,161043
1/19/20 22:15,Haley Heynderickx,First I'm Sorry,229738
1/19/20 22:18,Adrianne Lenker,Steamboat,161133
1/19/20 22:21,Dr. Dog,I Only Wear Blue,223160
1/19/20 22:24,Mt. Joy,Rearrange Us,187335
1/19/20 22:29,Rostam,Bike Dream,96716
1/20/20 3:08,Pinegrove,Angelina,101053
1/20/20 3:12,The Hush Sound,You Are the Moon,207933
1/20/20 3:15,She & Him,God Only Knows,163413
1/20/20 3:20,Michigander,"East Chicago, IN",316679
1/20/20 3:24,Birdtalker,Heavy,264150
1/20/20 3:25,Dave Matthews Band,Crash into Me,53672
1/20/20 3:28,Calexico,Father Mountain,174053
1/20/20 3:31,Brandi Carlile,Love Songs,188613
1/20/20 3:32,Tanya Davis,Eulogy for You and Me,1230
1/20/20 3:32,Noname,Yesterday,13518
1/20/20 3:32,Whitney,Golden Days,928
1/20/20 3:36,Courtney Barnett,Sunday Roast,284320
